time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling_power
1757603519.791791,302.828,0.18026728966769118,1.0048102856308172e-10,850.0316443962694,1757603520.075356,33.75,1.2721524238586426,550.4
1757603521.1114943,302.85699999999997,0.1804087587150876,1.0067037316984962e-10,1265.6997996802825,1757603521.370369,33.0,1.3197033405303955,550.4
1757603522.4069788,302.872,0.18046650774073258,1.0086189526279413e-10,558.9320304540844,1757603522.754189,31.66,1.2954845428466797,243.20000000000002
1757603523.7896578,302.878,0.18049710625023557,1.010542460277389e-10,274.14566846639093,1757603524.074984,31.28,1.3826789855957031,243.20000000000002
1757603525.1118734,302.895,0.18047591824397455,1.0103413401858938e-10,-51.09502564195384,1757603525.470828,68.3,1.3222155570983887,243.20000000000002
1757603526.5075953,302.903,0.18051172016997735,1.012279121718506e-10,340.1870956509193,1757603526.7428966,30.35,1.3957219123840332,243.20000000000002
1757603527.7783363,302.913,0.18003522633176608,1.0120607493269356e-10,-1002.6926669770081,1757603528.0880115,68.4,1.2707409858703613,-506.8
1757603529.125333,302.895,0.17990069899651956,1.0139564627155428e-10,-1210.4111491569572,1757603529.471688,33.69,1.346996784210205,-506.8
1757603530.5073173,302.886,0.17917419130413437,1.0138157497089062e-10,-1558.7919780349043,1757603530.7855322,67.77,1.3819842338562012,-506.8
1757603531.8218458,302.879,0.17847585798492377,1.0137071638619563e-10,-1502.0035160345437,1757603532.125553,67.52,1.314528465270996,-506.8
1757603533.1626322,302.882,0.1704429172802032,9.757689351086044e-11,-4101.573084479446,1757603533.4707584,141.71,1.3407864570617676,-641.0
1757603534.507643,302.896,0.16212384783740216,9.322998256427265e-11,-3995.834503336409,1757603534.7754185,149.41,1.345010757446289,-641.0
1757603535.8119416,302.937,0.13928574658861947,7.895232510086178e-11,-6530.7837878475475,1757603536.0606935,210.44,1.3042986392974854,-641.0
1757603537.0964918,302.959,0.15463580447111988,7.538722948495814e-11,-3973.2732692941513,1757603537.345412,158.07,1.2845501899719238,-641.0
1757603538.3821218,303.025,0.13969660079380888,6.732168799616322e-11,-5522.159800804334,1757603538.6540895,200.49,1.2856299877166748,-1391.0
1757603539.690972,303.065,0.11416457999734282,5.5332884986091e-11,-8097.401895740645,1757603540.027477,238.73000000000002,1.3088502883911133,-1391.0
1757603541.0658402,303.095,0.12420129225024043,4.972807469628519e-11,-6845.204424339723,1757603541.3382418,213.38,1.3748681545257568,-1391.0
1757603542.3782756,303.109,0.11900141172312396,4.825624655784751e-11,-4213.949039377049,1757603542.6203432,159.89000000000001,1.3124353885650635,-1500.0
1757603543.6568117,303.10699999999997,0.11320827526968782,4.676795575316862e-11,-4677.685673910932,1757603543.9210455,162.71,1.278536081314087,-1500.0
1757603544.9575567,303.095,0.11005165475745977,4.617742155025838e-11,-3846.306442118812,1757603545.1950338,133.35,1.3007450103759766,-1500.0
1757603546.2305574,303.071,0.1094125469582045,4.6216804053228736e-11,-2766.405660939092,1757603546.4541094,70.61,1.273000717163086,-1500.0
1757603547.491721,303.064,0.10318350335330842,4.459198317964528e-11,-4841.82733443762,1757603547.740387,169.82,1.2611634731292725,-1500.0
1757603548.7778792,303.04200000000003,0.10256177467455706,4.462811457299926e-11,-2681.1561973651087,1757603549.044047,71.88,1.2861583232879639,-1500.0
1757603550.082175,303.011,0.10248953997397996,4.46628558211199e-11,-2954.1669985915514,1757603550.4133506,72.34,1.3042957782745361,-1500.0
1757603551.4544246,302.949,0.10159922496544771,4.469752102559565e-11,-3806.1638751591768,1757603551.7251778,72.36,1.3722496032714844,-1500.0
1757603552.761659,302.932,0.09817944027395333,4.403273557335923e-11,-3971.8841192145173,1757603553.0059695,139.85,1.307234287261963,-1500.0
1757603554.047041,302.908,0.10095825678839258,4.406642672306117e-11,-2749.3456630283927,1757603554.315452,72.78,1.2853820323944092,-1500.0
1757603555.3526826,302.846,0.10004289641775316,4.409937861767051e-11,-3900.3381639911586,1757603555.6300778,73.02,1.3056416511535645,-1500.0
1757603556.6679916,302.815,0.09934806437922612,4.4132313778828963e-11,-2940.5281008917605,1757603556.991601,73.02,1.3153090476989746,-1500.0
1757603558.0292637,302.785,0.09957782325720231,4.41720620842427e-11,-2095.6229573514124,1757603558.305102,70.66,1.3612720966339111,-750.0
1757603559.3426564,302.749,0.09950963363768643,4.4259203455299e-11,-1894.368729635435,1757603559.606541,-28.97,1.3133926391601562,-750.0
1757603560.6447918,302.729,0.09950729602223848,4.434789514672958e-11,-1334.2484641727049,1757603560.898855,-6.76,1.3021354675292969,-750.0
1757603561.935349,302.713,0.09938157829332182,4.4428528097351344e-11,-1414.8149562517413,1757603562.2714827,45.2,1.2905571460723877,-750.0
1757603563.3088944,302.698,0.09933670014540859,4.451182598923413e-11,-571.6933251766034,1757603563.5539038,41.25,1.3735454082489014,0.0
1757603564.589134,302.705,0.09916425200112695,4.4483394471886906e-11,-513.095514571767,1757603564.8620925,87.75,1.2802395820617676,0.0
1757603565.898514,302.71500000000003,0.09901772293775912,4.445691436993434e-11,-418.96014163558004,1757603566.1554475,87.4,1.309380054473877,0.0
1757603567.1920147,302.736,0.09891914344736846,4.4426999936419217e-11,-292.75193211673445,1757603567.4312668,88.06,1.2935006618499756,-206.8
1757603568.4667075,302.741,0.09865010160776069,4.4397131592809346e-11,-783.7713652593699,1757603568.7261255,88.07000000000001,1.2746927738189697,-206.8
1757603569.7631197,302.754,0.09795819334913176,4.411167190698131e-11,-1135.3603987653894,1757603570.0997915,117.53,1.2964122295379639,-206.8
1757603571.137123,302.773,0.09627781838272602,4.3278557125368675e-11,-1770.9112538330937,1757603571.4010015,148.15,1.3740034103393555,-206.8
1757603572.437732,302.775,0.09629534184201682,4.3359431222519754e-11,200.48808452386706,1757603572.737679,42.01,1.3006088733673096,275.2
1757603573.7746005,302.797,0.09605430708376544,4.3068812999357435e-11,-401.6270640216627,1757603574.1275558,119.18,1.3368685245513916,275.2
1757603575.1638052,302.818,0.09610687241243301,4.314925127689699e-11,742.2314012133819,1757603575.4497006,42.14,1.389204740524292,275.2
1757603576.4855294,302.84000000000003,0.09588992014722635,4.287449865238725e-11,-367.7170608892701,1757603576.8315756,118.15,1.3217241764068604,275.2
1757603577.8682635,302.876,0.09444169899015621,4.205950442381449e-11,-1542.1232659271238,1757603578.1289442,149.43,1.3827340602874756,-474.8
1757603579.1672268,302.916,0.09303022739165388,4.117142017438192e-11,-1446.4444650417317,1757603579.3954787,153.86,1.2989633083343506,-474.8
1757603580.4320443,302.938,0.09104835047610035,4.026436404356114e-11,-2016.402084549822,1757603580.7154949,156.23,1.264817476272583,-474.8
1757603581.7522123,302.961,0.089032200321317,3.9338816960583815e-11,-2037.1000982882383,1757603582.0927217,158.68,1.3201680183410645,-474.8
1757603583.1257403,302.992,0.08612907899913642,3.826836784778391e-11,-2746.297299953106,1757603583.3770823,166.14000000000001,1.373528003692627,-1224.8
1757603584.4132278,303.0,0.08253723255221693,3.718948898067806e-11,-3393.718086003532,1757603584.6579795,168.72,1.287487506866455,-1224.8
1757603585.6939154,302.985,0.0821473727311312,3.722824482684175e-11,-2076.903229784464,1757603585.9586778,71.26,1.2806875705718994,-1224.8
1757603586.9954743,302.985,0.07826863872377324,3.6118971537403735e-11,-3625.214714830652,1757603587.2548375,172.17000000000002,1.3015589714050293,-1224.8
1757603588.2916284,302.975,0.07782316124595433,3.615046319959561e-11,-2210.966715026364,1757603588.5304892,74.77,1.2961540222167969,-1500.0
