time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling power
1757102197.217824,303.053,0.002,,,,59.34,1.0195658206939697,-89.30000000000001
1757102198.237469,303.051,0.002,,,,8.92,1.0196449756622314,-89.30000000000001
1757102199.257084,303.048,0.002,,,,9.3,1.0196149349212646,-89.30000000000001
1757102200.2767296,303.045,0.002,,,,-14.68,1.0196456909179688,-86.5
1757102201.296209,303.043,0.002,,,,-20.04,1.019479513168335,-86.5
1757102202.3156743,303.04200000000003,0.002,,,,-40.2,1.0194652080535889,-86.5
1757102203.3351984,303.043,0.002,,,,-47.15,1.019524097442627,-86.5
1757102204.3547618,303.043,0.002,,,,-34.79,1.0195634365081787,-86.5
1757102205.3716912,303.041,0.002,,,,-11.35,1.0169293880462646,-78.0
1757102238.0280585,303.002,0.002,,,,28.71,32.65636730194092,29.200000000000003
1757102239.048478,303.003,0.002,,,,33.55,1.0204193592071533,29.200000000000003
1757102240.0692031,303.003,0.002,,,,33.55,1.0207252502441406,29.200000000000003
1757102241.0898485,303.006,0.002,,,,56.96,1.0206453800201416,27.8
1757102242.1102943,303.015,0.002,,,,93.9,1.0204458236694336,27.8
1757102243.1306522,303.028,0.002,,,,109.96000000000001,1.0203578472137451,27.8
1757102244.1509368,303.045,0.002,,,,120.73,1.020284652709961,27.8
1757102245.1711285,303.061,0.002,,,,113.24000000000001,1.0201916694641113,-116.80000000000001
1757102246.1913753,303.061,0.002,,,,22.0,1.0202467441558838,-116.80000000000001
1757102247.2117517,303.05899999999997,0.002,,,,34.35,1.020376443862915,-116.80000000000001
1757102248.2322354,303.057,0.002,,,,-30.29,1.0204837322235107,-116.80000000000001
1757102249.2528586,303.054,0.002,,,,-23.89,1.0206232070922852,-116.80000000000001
1757102250.2733963,303.052,0.002,,,,20.45,1.0205376148223877,-106.80000000000001
1757102251.2938938,303.058,0.002,,,,92.36,1.0204975605010986,-106.80000000000001
1757102252.314527,303.063,0.002,,,,74.07000000000001,1.0206332206726074,-106.80000000000001
1757102253.3354123,303.061,0.002,,,,8.83,1.0208852291107178,-106.80000000000001
1757102254.3563302,303.058,0.002,,,,-21.2,1.0209178924560547,-106.80000000000001
1757102255.3774192,303.056,0.002,,,,-36.52,1.0210890769958496,-116.30000000000001
1757102256.398626,303.058,0.002,,,,-53.68,1.0212068557739258,-116.30000000000001
1757102257.4200184,303.055,0.002,,,,-15.06,1.0213923454284668,-116.30000000000001
1757102258.441248,303.052,0.002,,,,13.27,1.0212295055389404,-116.30000000000001
1757102259.4625258,303.055,0.002,,,,79.2,1.021277904510498,-116.30000000000001
1757102260.4837613,303.063,0.002,,,,103.25,1.021235466003418,-151.3
1757102261.5045748,303.07,0.002,,,,96.52,1.0208134651184082,-151.3
1757102262.5252542,303.07,0.002,,,,40.4,1.0206794738769531,-151.3
1757102264.0307205,303.061,0.002,,,,-19.78,1.5054662227630615,-151.3
1757102265.04996,303.061,0.002,,,,-19.78,1.0192394256591797,-151.3
1757102266.0694668,303.058,0.002,,,,-40.28,1.0195069313049316,-131.8
1757102267.0894325,303.055,0.002,,,,-25.19,1.019965648651123,-131.8
1757102268.1093082,303.051,0.002,,,,-9.98,1.0198757648468018,-131.8
1757102269.1284165,303.047,0.002,,,,-9.32,1.0191082954406738,-131.8
1757102284.022914,303.011,0.002,,,,15.42,14.894497394561768,-17.7
1757102285.0409749,303.011,0.002,,,,15.42,1.0180609226226807,-17.7
1757102286.058858,303.009,0.002,,,,11.69,1.017883062362671,2.1
1757102287.0773585,303.009,0.002,,,,12.950000000000001,1.018500566482544,2.1
1757102293.0282717,303.005,0.002,,,,6.2700000000000005,5.950913190841675,15.100000000000001
1757102294.0503693,303.004,0.002,,,,8.97,1.0220975875854492,15.100000000000001
1757102327.0181012,303.0,0.002,,,,6.13,32.967731952667236,35.2
1757102328.0358882,303.001,0.002,,,,20.16,1.017786979675293,35.2
1757102329.0538936,303.002,0.002,,,,35.78,1.01800537109375,35.2
1757102331.0220408,303.002,0.002,,,,-7.88,1.9681472778320312,32.0
1757102339.0193717,303.002,0.002,,,,38.410000000000004,7.997330904006958,31.700000000000003
1757102340.0418046,303.002,0.002,,,,38.410000000000004,1.022432804107666,31.700000000000003
1757102341.0643086,303.008,0.002,,,,48.08,1.0225040912628174,16.400000000000002
1757102342.08658,303.009,0.002,,,,33.99,1.0222713947296143,16.400000000000002
1757102343.1087422,303.009,0.002,,,,20.85,1.0221621990203857,16.400000000000002
1757102344.1307797,303.009,0.002,,,,-10.1,1.0220375061035156,16.400000000000002
1757102345.1529062,303.009,0.002,,,,-15.280000000000001,1.0221264362335205,12.8
1757102346.1746435,303.009,0.002,,,,-14.51,1.0217373371124268,12.8
1757102347.1959946,303.008,0.002,,,,-6.74,1.0213510990142822,12.8
